region,date,water_pixels,water_area_km2,absolute_ice_area_km2,relative_ice_area_km2,absolute_coverage_percent,relative_coverage_percent,missing_pixels
Hudson Bay,2000-10-17,1475,921875.0,9375.0,3242.5,1.0169491525423728,0.351728813559322,0
Hudson Bay Area,2000-10-17,2285,1428125.0,123125.0,87460.0,8.62144420131291,6.124113785557987,0
Hudson Strait,2000-10-17,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2000-10-18,341,213125.0,10625.0,5212.5,4.98533724340176,2.4457478005865103,0
Gulf of Boothia,2000-10-18,164,102500.0,102500.0,77435.0,100.0,75.54634146341463,0
Hudson Bay,2000-10-18,1475,921875.0,6875.0,2160.0,0.7457627118644068,0.2343050847457627,0
Hudson Bay Area,2000-10-18,2285,1428125.0,120625.0,84912.50000000001,8.446389496717725,5.945733041575494,0
Hudson Strait,2000-10-18,305,190625.0,625.0,105.0,0.3278688524590163,0.0550819672131147,0
Foxe Basin,2000-10-19,341,213125.0,11250.0,5802.5,5.278592375366569,2.7225806451612904,0
Gulf of Boothia,2000-10-19,164,102500.0,102500.0,83340.0,100.0,81.30731707317074,0
Hudson Bay,2000-10-19,1475,921875.0,7500.0,2370.0,0.8135593220338984,0.2570847457627118,0
Hudson Bay Area,2000-10-19,2285,1428125.0,121250.0,91512.5,8.49015317286652,6.407877461706782,0
Hudson Strait,2000-10-19,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2000-10-20,341,213125.0,21250.0,8775.0,9.97067448680352,4.117302052785924,0
Gulf of Boothia,2000-10-20,164,102500.0,102500.0,82002.5,100.0,80.00243902439024,0
Hudson Bay,2000-10-20,1475,921875.0,15000.0,4837.5,1.6271186440677967,0.5247457627118645,0
Hudson Bay Area,2000-10-20,2285,1428125.0,140000.0,95910.0,9.803063457330415,6.715798687089715,0
Hudson Strait,2000-10-20,305,190625.0,1250.0,295.0,0.6557377049180327,0.1547540983606557,0
Foxe Basin,2000-10-21,341,213125.0,31875.0,12387.5,14.956011730205278,5.812316715542522,0
Gulf of Boothia,2000-10-21,164,102500.0,102500.0,81222.5,100.0,79.24146341463414,0
Hudson Bay,2000-10-21,1475,921875.0,21250.0,6747.5,2.305084745762712,0.7319322033898306,0
Hudson Bay Area,2000-10-21,2285,1428125.0,158125.0,100792.5,11.072210065645514,7.0576805251641135,0
Hudson Strait,2000-10-21,305,190625.0,2500.0,435.0,1.3114754098360657,0.2281967213114753,0
Foxe Basin,2000-10-22,341,213125.0,28750.0,12260.0,13.489736070381232,5.752492668621701,0
Gulf of Boothia,2000-10-22,164,102500.0,102500.0,85307.5,100.0,83.22682926829269,0
Hudson Bay,2000-10-22,1475,921875.0,46250.0,12120.0,5.016949152542373,1.3147118644067797,0
Hudson Bay Area,2000-10-22,2285,1428125.0,178125.0,109782.5,12.472647702407002,7.687177242888401,0
Hudson Strait,2000-10-22,305,190625.0,625.0,95.0,0.3278688524590163,0.0498360655737704,0
Foxe Basin,2000-10-23,341,213125.0,37500.0,13565.0,17.59530791788856,6.364809384164223,0
Gulf of Boothia,2000-10-23,164,102500.0,102500.0,85590.0,100.0,83.50243902439024,0
Hudson Bay,2000-10-23,1475,921875.0,18750.0,4785.0,2.0338983050847457,0.5190508474576271,0
Hudson Bay Area,2000-10-23,2285,1428125.0,167500.0,105757.5,11.728665207877462,7.405339168490153,0
Hudson Strait,2000-10-23,305,190625.0,8750.0,1817.5,4.590163934426229,0.9534426229508196,0
Foxe Basin,2000-10-24,341,213125.0,48125.0,17760.0,22.580645161290324,8.333137829912024,0
Gulf of Boothia,2000-10-24,164,102500.0,102500.0,86320.0,100.0,84.21463414634147,0
Hudson Bay,2000-10-24,1475,921875.0,8125.0,2357.5,0.8813559322033898,0.255728813559322,0
Hudson Bay Area,2000-10-24,2285,1428125.0,160625.0,106790.0,11.2472647702407,7.477636761487965,0
Hudson Strait,2000-10-24,305,190625.0,1875.0,352.49999999999994,0.9836065573770492,0.1849180327868852,0
Foxe Basin,2000-10-25,341,213125.0,54375.0,19275.0,25.51319648093841,9.043988269794722,0
Gulf of Boothia,2000-10-25,164,102500.0,102500.0,84207.5,100.0,82.15365853658537,0
Hudson Bay,2000-10-25,1475,921875.0,6250.0,2390.0,0.6779661016949152,0.2592542372881355,0
Hudson Bay Area,2000-10-25,2285,1428125.0,165000.0,106182.5,11.553610503282275,7.435098468271335,0
Hudson Strait,2000-10-25,305,190625.0,1875.0,310.0,0.9836065573770492,0.1626229508196721,0
Foxe Basin,2000-10-26,341,213125.0,61875.0,23002.5,29.032258064516128,10.792961876832845,0
Gulf of Boothia,2000-10-26,164,102500.0,102500.0,82637.5,100.0,80.6219512195122,0
Hudson Bay,2000-10-26,1475,921875.0,18750.0,6475.0,2.0338983050847457,0.7023728813559322,0
Hudson Bay Area,2000-10-26,2285,1428125.0,183750.0,112210.0,12.86652078774617,7.857155361050328,0
Hudson Strait,2000-10-26,305,190625.0,625.0,95.0,0.3278688524590163,0.0498360655737704,0
Foxe Basin,2000-10-27,341,213125.0,58750.0,22225.0,27.56598240469208,10.42815249266862,0
Gulf of Boothia,2000-10-27,164,102500.0,102500.0,86032.49999999999,100.0,83.9341463414634,0
Hudson Bay,2000-10-27,1475,921875.0,19375.0,5577.5,2.101694915254237,0.6050169491525423,0
Hudson Bay Area,2000-10-27,2285,1428125.0,180625.0,113835.0,12.647702407002187,7.970940919037199,0
Hudson Strait,2000-10-27,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2000-10-28,341,213125.0,78750.0,33690.0,36.95014662756599,15.807624633431086,0
Gulf of Boothia,2000-10-28,164,102500.0,102500.0,87562.5,100.0,85.42682926829268,0
Hudson Bay,2000-10-28,1475,921875.0,23125.0,7012.5,2.5084745762711864,0.7606779661016949,0
Hudson Bay Area,2000-10-28,2285,1428125.0,210625.0,129347.5,14.74835886214442,9.057155361050327,0
Hudson Strait,2000-10-28,305,190625.0,6250.0,1082.5,3.278688524590164,0.5678688524590164,0
Foxe Basin,2000-10-29,341,213125.0,67500.0,27737.5,31.67155425219941,13.01466275659824,0
Gulf of Boothia,2000-10-29,164,102500.0,102500.0,82687.5,100.0,80.67073170731707,0
Hudson Bay,2000-10-29,1475,921875.0,18125.0,4570.0,1.9661016949152543,0.495728813559322,0
Hudson Bay Area,2000-10-29,2285,1428125.0,189375.0,115240.0,13.26039387308534,8.069321663019693,0
Hudson Strait,2000-10-29,305,190625.0,1250.0,245.0,0.6557377049180327,0.1285245901639344,0
Foxe Basin,2000-10-30,341,213125.0,86250.0,33247.5,40.469208211143695,15.6,0
Gulf of Boothia,2000-10-30,164,102500.0,102500.0,86070.0,100.0,83.97073170731707,0
Hudson Bay,2000-10-30,1475,921875.0,25000.0,6230.0,2.711864406779661,0.6757966101694916,0
Hudson Bay Area,2000-10-30,2285,1428125.0,213750.0,125547.5,14.967177242888402,8.791072210065645,0
Hudson Strait,2000-10-30,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2000-10-31,341,213125.0,108750.0,45695.0,51.02639296187683,21.440469208211145,0
Gulf of Boothia,2000-10-31,164,102500.0,102500.0,90850.0,100.0,88.63414634146343,0
Hudson Bay,2000-10-31,1475,921875.0,24375.0,6272.5,2.6440677966101696,0.6804067796610169,0
Hudson Bay Area,2000-10-31,2285,1428125.0,245000.0,144652.5,17.155361050328228,10.128840262582058,0
Hudson Strait,2000-10-31,305,190625.0,9375.0,1835.0,4.918032786885246,0.962622950819672,0
Foxe Basin,2000-11-01,341,213125.0,98125.0,40827.5,46.04105571847507,19.156598240469208,0
Gulf of Boothia,2000-11-01,164,102500.0,102500.0,88482.5,100.0,86.32439024390244,0
Hudson Bay,2000-11-01,1475,921875.0,8125.0,2882.5,0.8813559322033898,0.3126779661016949,0
Hudson Bay Area,2000-11-01,2285,1428125.0,213125.0,132935.0,14.923413566739606,9.30835886214442,0
Hudson Strait,2000-11-01,305,190625.0,4375.0,742.5,2.295081967213114,0.3895081967213115,0
Foxe Basin,2000-11-02,341,213125.0,101250.0,43620.0,47.50733137829912,20.46686217008798,0
Gulf of Boothia,2000-11-02,164,102500.0,102500.0,90295.0,100.0,88.09268292682927,0
Hudson Bay,2000-11-02,1475,921875.0,25625.0,7007.5,2.7796610169491527,0.760135593220339,0
Hudson Bay Area,2000-11-02,2285,1428125.0,230000.0,141027.5,16.10503282275711,9.875010940919037,0
Hudson Strait,2000-11-02,305,190625.0,625.0,105.0,0.3278688524590163,0.0550819672131147,0
Foxe Basin,2000-11-03,341,213125.0,130000.0,59375.0,60.99706744868036,27.85923753665689,0
Gulf of Boothia,2000-11-03,164,102500.0,102500.0,93922.5,100.0,91.63170731707316,0
Hudson Bay,2000-11-03,1475,921875.0,40625.0,10607.5,4.406779661016949,1.15064406779661,0
Hudson Bay Area,2000-11-03,2285,1428125.0,283750.0,165780.0,19.86870897155361,11.608227571115972,0
Hudson Strait,2000-11-03,305,190625.0,10625.0,1875.0,5.573770491803279,0.9836065573770492,0
Foxe Basin,2000-11-04,341,213125.0,125625.0,57065.0,58.94428152492669,26.775366568914954,0
Gulf of Boothia,2000-11-04,164,102500.0,102500.0,92405.0,100.0,90.15121951219514,0
Hudson Bay,2000-11-04,1475,921875.0,21875.0,6677.5,2.372881355932204,0.7243389830508474,0
Hudson Bay Area,2000-11-04,2285,1428125.0,251875.0,156475.0,17.63676148796499,10.956673960612692,0
Hudson Strait,2000-11-04,305,190625.0,1875.0,327.5,0.9836065573770492,0.1718032786885246,0
Foxe Basin,2000-11-05,341,213125.0,113125.0,48182.5,53.0791788856305,22.607624633431087,0
Gulf of Boothia,2000-11-05,164,102500.0,102500.0,87095.0,100.0,84.97073170731707,0
Hudson Bay,2000-11-05,1475,921875.0,16250.0,4995.0,1.7627118644067796,0.5418305084745763,0
Hudson Bay Area,2000-11-05,2285,1428125.0,233750.0,140630.0,16.367614879649892,9.847177242888405,0
Hudson Strait,2000-11-05,305,190625.0,1875.0,357.49999999999994,0.9836065573770492,0.1875409836065573,0
Foxe Basin,2000-11-06,341,213125.0,101250.0,45097.50000000001,47.50733137829912,21.16011730205279,0
Gulf of Boothia,2000-11-06,164,102500.0,102500.0,88767.5,100.0,86.60243902439025,0
Hudson Bay,2000-11-06,1475,921875.0,30625.0,7795.0,3.3220338983050848,0.8455593220338983,0
Hudson Bay Area,2000-11-06,2285,1428125.0,239375.0,142560.0,16.76148796498906,9.982319474835888,0
Hudson Strait,2000-11-06,305,190625.0,5000.0,900.0,2.622950819672131,0.4721311475409836,0
Foxe Basin,2000-11-07,341,213125.0,126875.0,64542.5,59.53079178885631,30.283870967741937,0
Gulf of Boothia,2000-11-07,164,102500.0,102500.0,92267.5,100.0,90.01707317073169,0
Hudson Bay,2000-11-07,1475,921875.0,16875.0,4987.5,1.8305084745762712,0.5410169491525424,0
Hudson Bay Area,2000-11-07,2285,1428125.0,249375.0,162422.49999999997,17.461706783369802,11.373129102844636,0
Hudson Strait,2000-11-07,305,190625.0,3125.0,625.0,1.639344262295082,0.3278688524590163,0
Foxe Basin,2000-11-08,341,213125.0,141250.0,74715.0,66.27565982404693,35.05689149560117,0
Gulf of Boothia,2000-11-08,164,102500.0,102500.0,93075.0,100.0,90.80487804878048,0
Hudson Bay,2000-11-08,1475,921875.0,33125.0,9690.0,3.593220338983051,1.0511186440677966,0
Hudson Bay Area,2000-11-08,2285,1428125.0,280000.0,177992.5,19.60612691466083,12.463369803063458,0
Hudson Strait,2000-11-08,305,190625.0,3125.0,512.5,1.639344262295082,0.2688524590163934,0
Foxe Basin,2000-11-09,341,213125.0,181875.0,96337.5,85.33724340175954,45.20234604105571,0
Gulf of Boothia,2000-11-09,164,102500.0,102500.0,93285.0,100.0,91.00975609756098,0
Hudson Bay,2000-11-09,1475,921875.0,43125.0,12240.0,4.677966101694915,1.327728813559322,0
Hudson Bay Area,2000-11-09,2285,1428125.0,330625.0,202502.5,23.150984682713347,14.179606126914662,0
Hudson Strait,2000-11-09,305,190625.0,3125.0,640.0,1.639344262295082,0.3357377049180328,0
Foxe Basin,2000-11-10,341,213125.0,185625.0,113715.0,87.09677419354838,53.35601173020528,0
Gulf of Boothia,2000-11-10,164,102500.0,102500.0,96980.0,100.0,94.61463414634146,0
Hudson Bay,2000-11-10,1475,921875.0,50625.0,14327.5,5.491525423728813,1.5541694915254238,0
Hudson Bay Area,2000-11-10,2285,1428125.0,342500.0,225707.5,23.98249452954048,15.804463894967178,0
Hudson Strait,2000-11-10,305,190625.0,3750.0,685.0,1.9672131147540983,0.359344262295082,0
Foxe Basin,2000-11-11,341,213125.0,196875.0,119425.0,92.37536656891496,56.03519061583579,0
Gulf of Boothia,2000-11-11,164,102500.0,102500.0,97042.5,100.0,94.67560975609756,0
Hudson Bay,2000-11-11,1475,921875.0,74375.0,26560.0,8.067796610169491,2.881084745762712,0
Hudson Bay Area,2000-11-11,2285,1428125.0,373750.0,243027.5,26.170678336980306,17.017242888402627,0
Hudson Strait,2000-11-11,305,190625.0,0.0,0.0,0.0,0.0,0
Foxe Basin,2000-11-12,341,213125.0,201250.0,117930.0,94.42815249266862,55.33372434017594,0
Gulf of Boothia,2000-11-12,164,102500.0,102500.0,93247.5,100.0,90.97317073170731,0
Hudson Bay,2000-11-12,1475,921875.0,68750.0,21887.500000000004,7.4576271186440675,2.374237288135593,0
Hudson Bay Area,2000-11-12,2285,1428125.0,373125.0,233167.5,26.12691466083151,16.326827133479213,0
Hudson Strait,2000-11-12,305,190625.0,625.0,102.5,0.3278688524590163,0.0537704918032786,0
Foxe Basin,2000-11-13,341,213125.0,196875.0,120832.5,92.37536656891496,56.69560117302053,0
Gulf of Boothia,2000-11-13,164,102500.0,102500.0,92090.0,100.0,89.84390243902439,0
Hudson Bay,2000-11-13,1475,921875.0,70625.0,23590.0,7.661016949152542,2.558915254237288,0
Hudson Bay Area,2000-11-13,2285,1428125.0,370625.0,236617.5,25.951859956236323,16.568402625820568,0
Hudson Strait,2000-11-13,305,190625.0,625.0,105.0,0.3278688524590163,0.0550819672131147,0
Foxe Basin,2000-11-14,341,213125.0,205625.0,134512.5,96.48093841642228,63.11436950146628,0
Gulf of Boothia,2000-11-14,164,102500.0,102500.0,88737.5,100.0,86.57317073170732,0
Hudson Bay,2000-11-14,1475,921875.0,110000.0,46855.0,11.932203389830509,5.082576271186441,0
Hudson Bay Area,2000-11-14,2285,1428125.0,418750.0,270212.5,29.321663019693656,18.92078774617068,0
Hudson Strait,2000-11-14,305,190625.0,625.0,107.5,0.3278688524590163,0.0563934426229508,0
Foxe Basin,2000-11-15,341,213125.0,209375.0,140217.5,98.24046920821114,65.79120234604106,0
Gulf of Boothia,2000-11-15,164,102500.0,102500.0,91897.5,100.0,89.65609756097561,0
Hudson Bay,2000-11-15,1475,921875.0,113750.0,54317.5,12.33898305084746,5.89206779661017,0
Hudson Bay Area,2000-11-15,2285,1428125.0,426875.0,286650.0,29.89059080962801,20.071772428884028,0
Hudson Strait,2000-11-15,305,190625.0,1250.0,217.5,0.6557377049180327,0.1140983606557376,0
Foxe Basin,2000-11-16,341,213125.0,205625.0,141462.5,96.48093841642228,66.37536656891496,0
Gulf of Boothia,2000-11-16,164,102500.0,102500.0,93497.5,100.0,91.21707317073172,0
Hudson Bay,2000-11-16,1475,921875.0,126875.0,63610.0,13.76271186440678,6.90006779661017,0
Hudson Bay Area,2000-11-16,2285,1428125.0,446250.0,300725.0,31.2472647702407,21.05733041575492,0
Hudson Strait,2000-11-16,305,190625.0,11250.0,2155.0,5.901639344262295,1.1304918032786886,0
Foxe Basin,2000-11-17,341,213125.0,206250.0,155132.5,96.7741935483871,72.78944281524927,0
Gulf of Boothia,2000-11-17,164,102500.0,102500.0,95910.0,100.0,93.57073170731708,0
Hudson Bay,2000-11-17,1475,921875.0,146250.0,76332.5,15.864406779661016,8.280135593220338,0
Hudson Bay Area,2000-11-17,2285,1428125.0,456250.0,327615.0,31.947483588621445,22.940218818380743,0
Hudson Strait,2000-11-17,305,190625.0,1250.0,240.0,0.6557377049180327,0.1259016393442623,0
Foxe Basin,2000-11-18,341,213125.0,207500.0,158080.0,97.36070381231671,74.17243401759531,0
Gulf of Boothia,2000-11-18,164,102500.0,102500.0,97650.0,100.0,95.26829268292684,0
Hudson Bay,2000-11-18,1475,921875.0,171875.0,94787.5,18.64406779661017,10.282033898305086,0
Hudson Bay Area,2000-11-18,2285,1428125.0,483750.0,350832.5,33.87308533916849,24.56595185995624,0
Hudson Strait,2000-11-18,305,190625.0,1875.0,315.0,0.9836065573770492,0.1652459016393442,0
Foxe Basin,2000-11-19,341,213125.0,212500.0,161905.0,99.7067448680352,75.96715542521994,0
Gulf of Boothia,2000-11-19,164,102500.0,102500.0,97400.0,100.0,95.02439024390245,0
Hudson Bay,2000-11-19,1475,921875.0,206250.0,115567.5,22.372881355932204,12.536135593220337,0
Hudson Bay Area,2000-11-19,2285,1428125.0,523750.0,375287.5,36.67396061269147,26.278336980306342,0
Hudson Strait,2000-11-19,305,190625.0,2500.0,415.0,1.3114754098360657,0.2177049180327868,0
Foxe Basin,2000-11-20,341,213125.0,213125.0,165155.0,100.0,77.49208211143694,0
Gulf of Boothia,2000-11-20,164,102500.0,102500.0,97130.0,100.0,94.76097560975607,0
Hudson Bay,2000-11-20,1475,921875.0,256250.0,135152.5,27.79661016949153,14.660610169491523,0
Hudson Bay Area,2000-11-20,2285,1428125.0,573125.0,397637.5,40.13129102844639,27.843326039387307,0
Hudson Strait,2000-11-20,305,190625.0,1250.0,200.0,0.6557377049180327,0.1049180327868852,0
Foxe Basin,2000-11-21,341,213125.0,213125.0,175092.50000000003,100.0,82.15483870967743,0
Gulf of Boothia,2000-11-21,164,102500.0,102500.0,97317.5,100.0,94.94390243902438,0
Hudson Bay,2000-11-21,1475,921875.0,285625.0,152412.5,30.983050847457623,16.532881355932204,0
Hudson Bay Area,2000-11-21,2285,1428125.0,604375.0,425607.5,42.31947483588621,29.80183807439825,0
Hudson Strait,2000-11-21,305,190625.0,3125.0,785.0,1.639344262295082,0.4118032786885245,0
Foxe Basin,2000-11-22,341,213125.0,213125.0,176517.5,100.0,82.82346041055719,0
Gulf of Boothia,2000-11-22,164,102500.0,102500.0,97772.5,100.0,95.38780487804878,0
Hudson Bay,2000-11-22,1475,921875.0,313125.0,167665.0,33.96610169491525,18.18738983050848,0
Hudson Bay Area,2000-11-22,2285,1428125.0,631250.0,442490.0,44.201312910284464,30.983982494529545,0
Hudson Strait,2000-11-22,305,190625.0,2500.0,535.0,1.3114754098360657,0.280655737704918,0
Foxe Basin,2000-11-23,341,213125.0,213125.0,178490.0,100.0,83.74897360703812,0
Gulf of Boothia,2000-11-23,164,102500.0,102500.0,99500.0,100.0,97.07317073170732,0
Hudson Bay,2000-11-23,1475,921875.0,331250.0,182747.5,35.932203389830505,19.823457627118643,0
Hudson Bay Area,2000-11-23,2285,1428125.0,652500.0,462112.5,45.68927789934354,32.35798687089716,0
Hudson Strait,2000-11-23,305,190625.0,5625.0,1375.0,2.950819672131148,0.7213114754098361,0
Foxe Basin,2000-11-24,341,213125.0,213125.0,177542.5,100.0,83.30439882697947,0
Gulf of Boothia,2000-11-24,164,102500.0,102500.0,100325.0,100.0,97.8780487804878,0
Hudson Bay,2000-11-24,1475,921875.0,298750.0,177687.5,32.40677966101695,19.27457627118644,0
Hudson Bay Area,2000-11-24,2285,1428125.0,621875.0,457510.0,43.54485776805252,32.03571115973742,0
Hudson Strait,2000-11-24,305,190625.0,7500.0,1955.0,3.9344262295081966,1.025573770491803,0
Foxe Basin,2000-11-25,341,213125.0,213125.0,171877.5,100.0,80.64633431085043,0
Gulf of Boothia,2000-11-25,164,102500.0,102500.0,99295.0,100.0,96.87317073170732,0
Hudson Bay,2000-11-25,1475,921875.0,265000.0,165225.0,28.74576271186441,17.92271186440678,0
Hudson Bay Area,2000-11-25,2285,1428125.0,592500.0,438957.5,41.48796498905908,30.73663019693654,0
Hudson Strait,2000-11-25,305,190625.0,11875.0,2560.0,6.229508196721311,1.3429508196721311,0
Foxe Basin,2000-11-26,341,213125.0,213125.0,168905.0,100.0,79.2516129032258,0
Gulf of Boothia,2000-11-26,164,102500.0,102500.0,95947.5,100.0,93.60731707317072,0
Hudson Bay,2000-11-26,1475,921875.0,262500.0,161382.5,28.47457627118644,17.505898305084745,0
Hudson Bay Area,2000-11-26,2285,1428125.0,584375.0,427560.0,40.91903719912472,29.93855579868709,0
Hudson Strait,2000-11-26,305,190625.0,6250.0,1325.0,3.278688524590164,0.6950819672131148,0
Foxe Basin,2000-11-27,341,213125.0,213125.0,167892.5,100.0,78.77653958944282,0
Gulf of Boothia,2000-11-27,164,102500.0,102500.0,95830.0,100.0,93.49268292682927,0
Hudson Bay,2000-11-27,1475,921875.0,274375.0,173190.0,29.76271186440678,18.78671186440678,0
Hudson Bay Area,2000-11-27,2285,1428125.0,594375.0,437860.0,41.61925601750547,30.65978118161925,0
Hudson Strait,2000-11-27,305,190625.0,4375.0,947.5,2.295081967213114,0.4970491803278689,0
Foxe Basin,2000-11-28,341,213125.0,213125.0,167890.00000000003,100.0,78.77536656891498,0
Gulf of Boothia,2000-11-28,164,102500.0,102500.0,97932.5,100.0,95.5439024390244,0
Hudson Bay,2000-11-28,1475,921875.0,302500.0,191252.5,32.813559322033896,20.74603389830509,0
Hudson Bay Area,2000-11-28,2285,1428125.0,622500.0,457980.0,43.58862144420132,32.06862144420131,0
Hudson Strait,2000-11-28,305,190625.0,4375.0,905.0,2.295081967213114,0.4747540983606557,0
Foxe Basin,2000-11-29,341,213125.0,213125.0,171850.0,100.0,80.633431085044,0
Gulf of Boothia,2000-11-29,164,102500.0,102500.0,96807.5,100.0,94.44634146341464,0
Hudson Bay,2000-11-29,1475,921875.0,353125.0,221690.0,38.30508474576271,24.04772881355932,0
Hudson Bay Area,2000-11-29,2285,1428125.0,675000.0,491812.5,47.264770240700216,34.437636761487965,0
Hudson Strait,2000-11-29,305,190625.0,6250.0,1465.0,3.278688524590164,0.7685245901639344,0
Foxe Basin,2000-11-30,341,213125.0,213125.0,174465.0,100.0,81.86041055718475,0
Gulf of Boothia,2000-11-30,164,102500.0,102500.0,97450.0,100.0,95.0731707317073,0
Hudson Bay,2000-11-30,1475,921875.0,401250.0,255255.0,43.52542372881356,27.688677966101697,0
Hudson Bay Area,2000-11-30,2285,1428125.0,723750.0,528850.0,50.67833698030635,37.031072210065645,0
Hudson Strait,2000-11-30,305,190625.0,6875.0,1680.0,3.60655737704918,0.8813114754098361,0
Foxe Basin,2000-12-01,341,213125.0,213125.0,184280.0,100.0,86.46568914956012,0
Gulf of Boothia,2000-12-01,164,102500.0,102500.0,98312.5,100.0,95.91463414634148,0
Hudson Bay,2000-12-01,1475,921875.0,476875.0,314822.5,51.72881355932204,34.15023728813559,0
Hudson Bay Area,2000-12-01,2285,1428125.0,826875.0,606315.0,57.89934354485777,42.45531728665208,0
Hudson Strait,2000-12-01,305,190625.0,34375.0,8900.0,18.0327868852459,4.668852459016393,0
Foxe Basin,2000-12-02,341,213125.0,213125.0,184280.0,100.0,86.46568914956012,0
